term,εἰς_ναῦς_αὐτός_ἀθηναῖοι_πόλις_οὗτος_ὡς,αὐτός_εἰς_ὡς_τις_γίγνομαι_βούλομαι_σφεῖς,αὐτός_εἰς_ἄλλος_πολύς_ἔχω_οὗτος_ὅς,αὐτός_εἰς_πολύς_γίγνομαι_οὗτος_οὐδείς_τις,εἰς_αὐτός_πρός_τεῖχος_τις_πολύς_πόλις,εἰς_ναῦς_αὐτός_πλέω_οὗτος_ἄλλος_ὡς,εἰς_αὐτός_τις_ὅς_πρός_ἔχω_οὗτος,αὐτός_εἰς_σύμμαχος_οὗτος_σπονδή_ποιέω_σφεῖς,εἰς_αὐτός_οὗτος_γίγνομαι_θέρος_τελευτάω_σύμμαχος,αὐτός_εἰς_ὁπλίτης_ἀθηναίων_ἄλλος_ἱππεύς_σύμμαχος,εἰς_αὐτός_οὗτος_πολύς_ἄλλος_γίγνομαι_πόλις,αὐτός_εἰς_ὡς_ἄλλος_λέγω_τις_δῆμος
ἄφθονος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,0.000308338574071473,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.000423370025402202,3.89541587459877e-06,2.86482057628731e-06
ἄφρακτος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,0.000613624290973922,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἀχαιά,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000782978590794353,2.86482057628731e-06
ἀχαΐας,0.000518968112674507,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.000213780903915963,3.89541587459877e-06,2.86482057628731e-06
ἀχαιοὺς,0.000175280620837085,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000588207797064415,2.86482057628731e-06
ἀχαρνὰς,3.43687491837422e-06,0.000342069077632747,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,0.000444030211639746,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
βαρύνω,3.43687491837422e-06,3.38682255081927e-06,0.000295116698132752,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000146105849390653
βοιωτίᾳ,3.43687491837422e-06,0.00051141020517371,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000198666209604537,2.86482057628731e-06
βουλευτήριος,3.43687491837422e-06,3.38682255081927e-06,0.000295116698132752,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000146105849390653
βούλησις,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000279220183868575,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
γελῷοι,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.000213780903915963,0.000588207797064415,2.86482057628731e-06
γελῴων,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.00063295914688844,0.000198666209604537,2.86482057628731e-06
γυμνός,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.000337232726314426,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.000213780903915963,3.89541587459877e-06,2.86482057628731e-06
δαρεῖον,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,0.000129618616283148,4.3963387291064e-06,4.19178242972477e-06,0.000588207797064415,2.86482057628731e-06
δείλη,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.000337232726314426,0.000125165046065645,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
δειλία,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000279220183868575,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
δήλωσις,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,0.000460981432522698,2.23332931334057e-06,2.45421658952246e-06,7.08469123248623e-05,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
δήπου,3.43687491837422e-06,3.38682255081927e-06,0.000295116698132752,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000146105849390653
διαδοχή,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,0.000155695715620249,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000588207797064415,2.86482057628731e-06
διάδοχος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,0.000493297534494014,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
διαιτάω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,0.000460981432522698,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000198666209604537,2.86482057628731e-06
διαλείπω,0.000175280620837085,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.000337232726314426,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
διάλυσις,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,0.000383772765857948,4.3963387291064e-06,4.19178242972477e-06,0.000198666209604537,2.86482057628731e-06
διαρπάζω,0.000690811858593218,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
διαφαίνω,3.43687491837422e-06,3.38682255081927e-06,0.000197395937161642,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.0001403046695061,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
διαχειμάζω,0.000690811858593218,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
διδάσκαλος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,0.000613624290973922,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
διδαχή,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000279220183868575,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
διειτρέφους,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.000842548268374678,3.89541587459877e-06,2.86482057628731e-06
δικαίωμα,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000279220183868575,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
δόρυ,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000782978590794353,2.86482057628731e-06
δούλειος,3.43687491837422e-06,3.38682255081927e-06,0.000392837459103861,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
δυναστεία,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000209762426687337,0.000129618616283148,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
δυστυχέω,3.43687491837422e-06,0.000342069077632747,9.9675176190532e-05,0.000155695715620249,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐγκαλέω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000575828935833749
ἐγκάρσιος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.000448899191981454,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐγκρατής,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000209762426687337,0.000129618616283148,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐγχώριος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,0.000510849840645348,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐθελοντής,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,0.000370586705017891,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000146105849390653
εἰσηγέομαι,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.000448899191981454,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
εἶτα,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,0.000510849840645348,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἑκάς,3.43687491837422e-06,3.38682255081927e-06,0.000197395937161642,3.05285716902449e-06,0.000225566260647398,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐκβολή,0.000347124366755796,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.000113899794980369,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000198666209604537,2.86482057628731e-06
ἐκδίδωμι,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000575828935833749
ἐκκομίζω,0.000518968112674507,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.000113899794980369,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐκλογίζομαι,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000279220183868575,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἔκπλοος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.000337232726314426,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000146105849390653
ἐκπορίζω,3.43687491837422e-06,3.38682255081927e-06,0.000295116698132752,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,7.08469123248623e-05,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐκτειχίζω,0.000690811858593218,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐκφέρω,0.000347124366755796,0.000342069077632747,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐλαίζω,0.000518968112674507,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,0.000125165046065645,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐλευθέρωσις,3.43687491837422e-06,3.38682255081927e-06,0.000392837459103861,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἕλκω,0.000690811858593218,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἑλλάδι,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000782978590794353,2.86482057628731e-06
ἑλληνίδων,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000782978590794353,2.86482057628731e-06
ἐμποδών,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000279220183868575,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐμποιέω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000279220183868575,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐμπορία,0.000690811858593218,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἔμπορος,3.43687491837422e-06,3.38682255081927e-06,9.9675176190532e-05,3.05285716902449e-06,2.23332931334057e-06,0.000125165046065645,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000289346878205018
ἐνιαύσιος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,0.000663847148095066,4.19178242972477e-06,0.000198666209604537,2.86482057628731e-06
ἑξακισχίλιοι,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.000842548268374678,3.89541587459877e-06,2.86482057628731e-06
ἐξανίστημι,3.43687491837422e-06,0.000172727950091783,1.9544152194222e-06,3.05285716902449e-06,0.000225566260647398,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000198666209604537,2.86482057628731e-06
ἐξέργω,3.43687491837422e-06,3.38682255081927e-06,0.000392837459103861,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐξέτασις,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.000225566260647398,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000289346878205018
ἐξορκόω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000575828935833749
ἐπανέρχομαι,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,0.000663847148095066,4.19178242972477e-06,0.000198666209604537,2.86482057628731e-06
ἔπειτ,3.43687491837422e-06,3.38682255081927e-06,0.000197395937161642,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,0.000129618616283148,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000146105849390653
ἐπερωτάω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,0.000510849840645348,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐπιγιγνώσκω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000279220183868575,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐπιδάμνιοι,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,0.000125165046065645,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000588207797064415,2.86482057628731e-06
ἐπιδάμνου,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,0.000510849840645348,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐπιδαυρίαν,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,0.000883664084550386,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐπιδαυρίας,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,0.000129618616283148,0.000663847148095066,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐπιδαυρίους,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,0.000510849840645348,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐπιδαυρίων,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,0.000842548268374678,3.89541587459877e-06,2.86482057628731e-06
ἐπιδείκνυμι,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,0.000125165046065645,0.000209762426687337,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐπιδέω,3.43687491837422e-06,0.000172727950091783,0.000197395937161642,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,0.000224213275184426,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐπιείκεια,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000279220183868575,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐπίκαιρος,3.43687491837422e-06,3.38682255081927e-06,0.000392837459103861,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐπικλάω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000279220183868575,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐπικρεμάννυμι,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,0.000613624290973922,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐπίμαχος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.000448899191981454,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐπίνοια,3.43687491837422e-06,0.00051141020517371,9.9675176190532e-05,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐπισπάω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,7.08469123248623e-05,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,0.000432587907019383
ἐπιτειχίζω,3.43687491837422e-06,3.38682255081927e-06,0.000392837459103861,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐπιτειχισμός,3.43687491837422e-06,3.38682255081927e-06,0.000295116698132752,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000198666209604537,2.86482057628731e-06
ἐπίφθονος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000279220183868575,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐπιψηφίζω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.0001403046695061,0.000256695691070548,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐπονομάζω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000782978590794353,2.86482057628731e-06
ἐποράω,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.000113899794980369,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000588207797064415,2.86482057628731e-06
ἐπωνυμία,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000782978590794353,2.86482057628731e-06
ἐρινεός,0.000347124366755796,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,0.000225566260647398,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἐρωτικός,3.43687491837422e-06,0.000680751332714674,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
ἑσπέρα,0.000690811858593218,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
εὐβουλία,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000279220183868575,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
εὔξενος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,0.000782978590794353,2.86482057628731e-06
εὔορκος,3.43687491837422e-06,3.38682255081927e-06,1.9544152194222e-06,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,1.38915514362475e-06,0.000510849840645348,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
εὐπορία,3.43687491837422e-06,3.38682255081927e-06,9.9675176190532e-05,3.05285716902449e-06,2.23332931334057e-06,2.45421658952246e-06,0.000209762426687337,2.541541495748e-06,4.3963387291064e-06,4.19178242972477e-06,3.89541587459877e-06,2.86482057628731e-06
